iter	RMSE
3219	1.174761148
3220	1.17474114
3221	1.174732884
3222	1.174729244
3223	1.174716198
3224	1.174704061
3225	1.174686915
3226	1.174650078
3227	1.174644702
3228	1.174640939
3229	1.17463211
3230	1.174616601
3231	1.174600622
3232	1.174589789
3233	1.174571372
3234	1.174551141
3235	1.174531768
3236	1.174519153
3237	1.174513472
3238	1.174503707
3239	1.174489652
3240	1.174471777
3241	1.174454727
3242	1.174444903
3243	1.174425396
3244	1.17441147
3245	1.174407554
3246	1.174394235
3247	1.17437534
3248	1.174358286
3249	1.17434289
3250	1.174335769
3251	1.174324509
3252	1.174316952
3253	1.174309831
3254	1.174305908
3255	1.174305271
3256	1.174295838
3257	1.174284523
3258	1.17426107
3259	1.174255192
3260	1.174244577
3261	1.174238124
3262	1.174236637
3263	1.174234329
3264	1.17422775
3265	1.174223529
3266	1.174221376
3267	1.174215468
3268	1.174215218
3269	1.174200488
3270	1.174175435
3271	1.174154663
3272	1.174152475
3273	1.174142878
3274	1.174123002
3275	1.17411416
3276	1.17410687
3277	1.174087236
3278	1.174066606
3279	1.17405989
3280	1.174038354
3281	1.174037363
3282	1.174019796
3283	1.17401544
3284	1.174001821
3285	1.174001807
3286	1.173996168
3287	1.173986073
3288	1.173973981
3289	1.17396921
3290	1.173967362
3291	1.173951584
3292	1.173922491
3293	1.173905842
3294	1.17389784
3295	1.173883275
3296	1.173882555
3297	1.173880507
3298	1.173858183
3299	1.173856021
3300	1.173832787
3301	1.173807767
3302	1.173803683
3303	1.173785262
3304	1.173767729
3305	1.173766256
3306	1.173755713
3307	1.173744082
3308	1.173727487
3309	1.173726667
3310	1.173718889
3311	1.173714477
3312	1.173710138
3313	1.173697423
3314	1.173694721
3315	1.173676296
3316	1.173659201
3317	1.173649919
3318	1.17363209
3319	1.173631765
3320	1.173629487
3321	1.173615601
3322	1.173599534
3323	1.173577455
3324	1.173576385
3325	1.173574056
3326	1.173567435
3327	1.17355003
3328	1.173537405
3329	1.173536812
3330	1.173534761
3331	1.173517794
3332	1.173514421
3333	1.173512634
3334	1.173499102
3335	1.173476673
3336	1.173456472
3337	1.173454067
3338	1.173440336
3339	1.173439877
3340	1.173430338
3341	1.173427108
3342	1.173422636
3343	1.173407139
3344	1.173390543
3345	1.173382697
3346	1.173380119
3347	1.173362518
3348	1.173345793
3349	1.173344843
3350	1.173336918
3351	1.173325045
3352	1.173324803
3353	1.173303325
3354	1.173289586
3355	1.173285945
3356	1.173283963
3357	1.173267009
3358	1.173247302
3359	1.173246196
3360	1.173235002
3361	1.173233546
3362	1.173229385
3363	1.173226561
3364	1.17320979
3365	1.173193265
3366	1.173178356
3367	1.17315415
3368	1.173151171
3369	1.173144897
3370	1.17313834
3371	1.173122006
3372	1.173101881
3373	1.173100079
3374	1.17308951
3375	1.173067354
3376	1.173049164
3377	1.173033068
3378	1.173030916
3379	1.173012804
3380	1.172994852
3381	1.172982288
3382	1.172980661
3383	1.172977886
3384	1.172977671
3385	1.172972911
3386	1.172972327
3387	1.172952701
3388	1.172938942
3389	1.172928273
3390	1.172911832
3391	1.17290602
3392	1.172886025
3393	1.172864003
3394	1.172862855
3395	1.17286157
3396	1.172832758
3397	1.17283085
3398	1.172824316
3399	1.172818905
3400	1.172817124
3401	1.172816327
3402	1.172815765
3403	1.172803701
3404	1.17279878
3405	1.172797742
3406	1.172797547
3407	1.172792586
3408	1.172780654
3409	1.172776041
3410	1.172769867
3411	1.172759211
3412	1.172746141
3413	1.172733168
3414	1.17271463
3415	1.172704147
3416	1.172703621
3417	1.172700053
3418	1.172698051
3419	1.172688465
3420	1.172683938
3421	1.172675118
3422	1.172669914
3423	1.172658145
3424	1.172654138
3425	1.172642993
3426	1.172633519
3427	1.172626201
3428	1.172615816
3429	1.17260251
3430	1.172598276
3431	1.172581779
3432	1.172576647
3433	1.172569438
3434	1.172552321
3435	1.172537441
3436	1.172533143
3437	1.172521203
3438	1.172501181
3439	1.172487501
3440	1.172473278
3441	1.172457422
3442	1.172452263
3443	1.172431853
3444	1.172411044
3445	1.172401396
3446	1.172391415
3447	1.172390444
3448	1.172376648
3449	1.172367073
3450	1.172356001
3451	1.172344619
3452	1.172338397
3453	1.172313621
3454	1.172298782
3455	1.17227927
3456	1.172266896
3457	1.172263551
3458	1.17223985
3459	1.17222552
3460	1.172222763
3461	1.172208372
3462	1.172192773
3463	1.172191925
3464	1.172184024
3465	1.172176946
3466	1.172166282
3467	1.172161448
3468	1.172142019
3469	1.172130765
3470	1.172116933
3471	1.172104976
3472	1.172096903
3473	1.172081201
3474	1.172079406
3475	1.172062443
3476	1.17204787
3477	1.172044488
3478	1.17203452
3479	1.172028135
3480	1.172008324
3481	1.17199611
3482	1.171986752
3483	1.171975439
3484	1.171973364
3485	1.171950669
3486	1.171936922
3487	1.171927892
3488	1.171924359
3489	1.171901188
3490	1.171884208
3491	1.171872607
3492	1.171857104
3493	1.171841762
3494	1.17182784
3495	1.171827324
3496	1.171823617
3497	1.171823315
3498	1.171821474
3499	1.171810155
3500	1.171807903
3501	1.171795655
3502	1.17177866
3503	1.171759126
3504	1.171745145
3505	1.171729128
3506	1.171721777
3507	1.171699872
3508	1.171695848
3509	1.171690528
3510	1.171672526
3511	1.171660571
3512	1.17164951
3513	1.17163188
3514	1.171621471
3515	1.171599765
3516	1.171590039
3517	1.171582824
3518	1.17157769
3519	1.171568025
3520	1.171549695
3521	1.171544849
3522	1.171532642
3523	1.171529135
3524	1.17152055
3525	1.171507121
3526	1.17150291
3527	1.171498189
3528	1.171484399
3529	1.171464734
3530	1.171451837
3531	1.171442238
3532	1.171437568
3533	1.171415406
3534	1.171397903
3535	1.171394361
3536	1.171392744
3537	1.171392392
3538	1.171388874
3539	1.171379561
3540	1.171362392
3541	1.171350217
3542	1.171336961
3543	1.171316745
3544	1.171299307
3545	1.171290271
3546	1.171273414
3547	1.171263141
3548	1.171258817
3549	1.17124506
3550	1.17124419
3551	1.171228291
3552	1.171219738
3553	1.171203142
3554	1.171189321
3555	1.17118203
3556	1.171168365
3557	1.171155818
3558	1.171155365
3559	1.171151633
3560	1.171145648
3561	1.171135187
3562	1.171124912
3563	1.171115292
3564	1.171097277
3565	1.171079745
3566	1.171072813
3567	1.171064212
3568	1.171053846
3569	1.171038003
3570	1.171017957
3571	1.17100937
3572	1.171008171
3573	1.171006689
3574	1.170994914
3575	1.170976349
3576	1.17096004
3577	1.170937711
3578	1.170922295
3579	1.170914967
3580	1.170899544
3581	1.170875424
3582	1.170875124
3583	1.170859662
3584	1.170845445
3585	1.17083036
3586	1.170813423
3587	1.17081058
3588	1.170794801
3589	1.170779046
3590	1.170756035
3591	1.170751601
3592	1.170731326
3593	1.17071963
3594	1.170707039
3595	1.17068499
3596	1.170666133
3597	1.170658474
3598	1.170643195
3599	1.170637669
3600	1.170635349
3601	1.170624791
3602	1.170613235
3603	1.170597997
3604	1.170582482
3605	1.1705807
3606	1.17056786
3607	1.170555676
3608	1.170533561
3609	1.170516575
3610	1.1705088
3611	1.170505488
3612	1.170483731
3613	1.170468136
3614	1.17045006
3615	1.170432737
3616	1.170422171
3617	1.170397219
3618	1.170385986
3619	1.170381446
3620	1.170381241
3621	1.170373114
3622	1.170367906
3623	1.170366904
3624	1.170366389
3625	1.17035471
3626	1.170338771
3627	1.17033257
3628	1.170329213
3629	1.170324101
3630	1.170319128
3631	1.170293768
3632	1.170280596
3633	1.170280557
3634	1.17026853
3635	1.170264413
3636	1.170248564
3637	1.170245304
3638	1.17023325
3639	1.170231935
3640	1.170217735
3641	1.170214323
3642	1.170205176
3643	1.170202753
3644	1.170187121
3645	1.170167916
3646	1.170167472
3647	1.170162661
3648	1.170156133
3649	1.170150702
3650	1.170135022
3651	1.170111791
3652	1.170110288
3653	1.17009905
3654	1.170097527
3655	1.170081937
3656	1.170065163
3657	1.170054282
3658	1.170049532
3659	1.170031214
3660	1.170023511
3661	1.17001579
3662	1.170012805
3663	1.170012544
3664	1.169999834
3665	1.169992716
3666	1.169981625
3667	1.169980616
3668	1.169978578
3669	1.1699657
3670	1.169950667
3671	1.169942374
3672	1.169937087
3673	1.169935272
3674	1.169922605
3675	1.169909599
3676	1.169893134
3677	1.169892703
3678	1.169876128
3679	1.169864037
3680	1.169844428
3681	1.169823597
3682	1.169808101
3683	1.169795885
3684	1.169786753
3685	1.169770182
3686	1.169761587
3687	1.169754789
3688	1.169742592
3689	1.169726609
3690	1.169708728
3691	1.169691859
3692	1.169688999
3693	1.16968614
3694	1.169678225
3695	1.169668236
3696	1.169666808
3697	1.169646101
3698	1.169630063
3699	1.169607433
3700	1.169599147
3701	1.16959391
3702	1.169588477
3703	1.169577684
3704	1.169571183
3705	1.169567768
3706	1.16955715
3707	1.169548057
3708	1.169540085
3709	1.169530747
3710	1.169519597
3711	1.169500766
3712	1.169472434
3713	1.169466207
3714	1.169444156
3715	1.169433225
3716	1.169428727
3717	1.169413152
3718	1.16939067
3719	1.169377612
3720	1.169376522
3721	1.16935134
3722	1.1693496
3723	1.169336059
3724	1.169329367
3725	1.169327642
3726	1.16930567
3727	1.169286831
3728	1.169272908
3729	1.169253309
3730	1.169235333
3731	1.16923121
3732	1.169215195
3733	1.169195724
3734	1.169174331
3735	1.169155341
3736	1.169152369
3737	1.169149487
3738	1.169141414
3739	1.169136523
3740	1.169123393
3741	1.169109567
3742	1.169095689
3743	1.169080096
3744	1.169054551
3745	1.169050583
3746	1.169043898
3747	1.169029995
3748	1.169011626
3749	1.168993438
3750	1.168982093
3751	1.168973866
3752	1.168973641
3753	1.168957464
3754	1.168948632
3755	1.168929977
3756	1.168927189
3757	1.16891932
3758	1.168903707
3759	1.168890776
3760	1.168870898
3761	1.1688595
3762	1.168841839
3763	1.1688276
3764	1.168816609
3765	1.168812547
3766	1.168795532
3767	1.168790532
3768	1.168787012
3769	1.168776254
3770	1.168773659
3771	1.168767613
3772	1.168748514
3773	1.168746959
3774	1.168746571
3775	1.168735317
3776	1.168732077
3777	1.1687197
3778	1.16870136
3779	1.168685629
3780	1.168669314
3781	1.168667706
3782	1.168652805
3783	1.168635701
3784	1.168619419
3785	1.168601482
3786	1.168582876
3787	1.168576397
3788	1.168571503
3789	1.168556183
3790	1.168549929
3791	1.168548966
3792	1.168531822
3793	1.168530555
3794	1.168514703
3795	1.16850248
3796	1.168499034
3797	1.168498865
3798	1.168493061
3799	1.168489126
3800	1.168487413
3801	1.168478729
3802	1.16847751
3803	1.168475385
3804	1.168451323
3805	1.168445554
3806	1.168443401
3807	1.168429622
3808	1.168412149
3809	1.16840007
3810	1.168392312
3811	1.168388828
3812	1.168371207
3813	1.168354049
3814	1.16834937
3815	1.168329667
3816	1.168316029
3817	1.168314411
3818	1.168309027
3819	1.168298238
3820	1.168287298
3821	1.168272733
3822	1.168258048
3823	1.168243628
3824	1.16822268
3825	1.16820955
3826	1.168206404
3827	1.168186393
3828	1.168163926
3829	1.168156719
3830	1.168144404
3831	1.168127603
3832	1.168109182
3833	1.168107775
3834	1.168094956
3835	1.168090076
3836	1.168072166
3837	1.168052931
3838	1.168047635
3839	1.168045338
3840	1.168040239
3841	1.168027061
3842	1.168010236
3843	1.16799175
3844	1.167980623
3845	1.167979485
3846	1.167973206
3847	1.167954324
3848	1.167952674
3849	1.167940455
3850	1.167932047
3851	1.167913238
3852	1.167896273
3853	1.1678952
3854	1.16789137
3855	1.16787125
3856	1.167865982
3857	1.167856227
3858	1.167834905
3859	1.167834105
3860	1.167826738
3861	1.167825564
3862	1.167825489
3863	1.167821992
3864	1.167807308
3865	1.16778989
3866	1.167787575
3867	1.167775518
3868	1.167762887
3869	1.167755233
3870	1.167748708
3871	1.167748635
3872	1.16774655
3873	1.167736929
3874	1.167733155
3875	1.167717724
3876	1.167707904
3877	1.167695289
3878	1.167688503
3879	1.167666663
3880	1.167659377
3881	1.1676553
3882	1.167638703
3883	1.167637406
3884	1.167631988
3885	1.167612914
3886	1.167612222
3887	1.167600135
3888	1.167590003
3889	1.167576192
3890	1.167559089
3891	1.167543889
3892	1.167537094
3893	1.167533877
3894	1.167527472
3895	1.167525233
3896	1.167507305
3897	1.167507236
3898	1.16749508
3899	1.167489886
3900	1.167479966
3901	1.167456392
3902	1.167447546
3903	1.167446325
3904	1.167436393
3905	1.167435839
3906	1.167412525
3907	1.167394003
3908	1.167376588
3909	1.167356987
3910	1.167352832
3911	1.167351727
3912	1.167335823
3913	1.167318872
3914	1.167310048
3915	1.1673018
3916	1.167294686
3917	1.167281748
3918	1.167269339
3919	1.1672593
3920	1.167239642
3921	1.167218337
3922	1.167205624
3923	1.167189726
3924	1.167187916
3925	1.167182644
3926	1.167165429
3927	1.167161858
3928	1.16714694
3929	1.167136414
3930	1.16712394
3931	1.167115853
3932	1.167098283
3933	1.167097193
3934	1.167080367
3935	1.167067703
3936	1.167050597
3937	1.167036196
3938	1.167012879
3939	1.166986773
3940	1.16698488
3941	1.166980411
3942	1.166963363
3943	1.166945605
3944	1.166944808
3945	1.166940908
3946	1.166934718
3947	1.166926802
3948	1.166912873
3949	1.166894435
3950	1.166882537
3951	1.166878008
3952	1.166870749
3953	1.166865735
3954	1.166856952
3955	1.166840452
3956	1.166840189
3957	1.166838604
3958	1.166825755
3959	1.166818599
3960	1.166793818
3961	1.166780586
3962	1.166778325
3963	1.166775354
3964	1.166770318
3965	1.166766469
3966	1.166745415
3967	1.166741613
3968	1.166718694
3969	1.16670227
3970	1.166695845
3971	1.166678239
3972	1.166667463
3973	1.166649489
3974	1.166639216
3975	1.166634056
3976	1.166618229
3977	1.166610669
3978	1.166600164
3979	1.166583103
3980	1.16658136
3981	1.16656622
3982	1.166561867
3983	1.166559195
3984	1.166555358
3985	1.166550159
3986	1.166543168
3987	1.16652904
3988	1.166514532
3989	1.166502747
3990	1.166483863
3991	1.166471011
3992	1.1664678
3993	1.166450252
3994	1.166427206
3995	1.166414641
3996	1.166414491
3997	1.166400657
3998	1.166386784
3999	1.166369532
